Date,LogReturn,PosteriorProb_HighVol
2000-06-22,-0.0183881677470179,0.07133333333333333
2000-06-23,-0.0073955626336291,0.052
2000-06-26,0.0095486265967421,0.030666666666666665
2000-06-27,-0.0032761480918897,0.018666666666666668
2000-06-28,0.0029393161919409,0.018666666666666668
2000-06-29,-0.008580674562089,0.018
2000-06-30,0.0084294618052847,0.019333333333333334
2000-07-03,0.0102185212764617,0.02266666666666667
2000-07-05,-0.0159892961732986,0.025333333333333333
2000-07-06,0.0071928818771999,0.02
2000-07-07,0.0151455457642164,0.017333333333333333
2000-07-10,-0.0022203475506827,0.009333333333333334
2000-07-11,0.0035582718183684,0.005333333333333333
2000-07-12,0.0080974542015447,0.004666666666666667
2000-07-13,0.0019539359429652,0.004
2000-07-14,0.0094084936601904,0.004666666666666667
2000-07-17,0.0003377022618457,0.010666666666666666
2000-07-18,-0.011151059456171,0.017333333333333333
2000-07-19,-0.0079175259792416,0.028666666666666667
2000-07-20,0.0091418595693587,0.03333333333333333
2000-07-21,-0.0103369508377093,0.043333333333333335
2000-07-24,-0.0107999082984729,0.05466666666666667
2000-07-25,0.0069280732859866,0.06333333333333334
2000-07-26,-0.0150674222857693,0.08066666666666666
2000-07-27,-0.0019297112785032,0.07733333333333334
2000-07-28,-0.0207220356120685,0.09533333333333334
2000-07-31,0.0076752506202939,0.03666666666666667
2000-08-01,0.0050681161728076,0.013333333333333334
2000-08-02,0.0004171131882032,0.007333333333333333
2000-08-03,0.0095876631967483,0.004
2000-08-04,0.0071137533994296,0.004
2000-08-07,0.0111411757068997,0.0026666666666666666
2000-08-08,0.0023497387992486,0.002
2000-08-09,-0.006719350214888,0.0013333333333333333
2000-08-10,-0.0086052210709467,0.0026666666666666666
2000-08-11,0.0079056415860074,0.002
2000-08-14,0.01330929588122,0.0006666666666666666
2000-08-15,-0.0047916950366238,0.0
2000-08-16,-0.0030901815782686,0.0
2000-08-17,0.0109009192094797,0.0006666666666666666
2000-08-18,-0.0029118370302702,0.0006666666666666666
2000-08-21,0.0051885713435429,0.0
2000-08-22,-0.0009007013479403,0.0
2000-08-23,0.0052195224413119,0.0
2000-08-24,0.0015526681914089,0.0006666666666666666
2000-08-25,-0.0012340004855381,0.0
2000-08-28,0.0050587187397768,0.0
2000-08-29,-0.002810913542595,0.0
2000-08-30,-0.0048133992573034,0.0006666666666666666
2000-08-31,0.0099926253998221,0.0013333333333333333
2000-09-01,0.0020339099284438,0.0006666666666666666
2000-09-05,-0.0090428237041007,0.0006666666666666666
2000-09-06,-0.0098889266100326,0.0013333333333333333
2000-09-07,0.0068520014120391,0.0
2000-09-08,-0.0053453467368059,0.0013333333333333333
2000-09-11,-0.0035123438910489,0.0013333333333333333
2000-09-12,-0.0048935862275384,0.0026666666666666666
2000-09-13,0.0019684147521865,0.005333333333333333
2000-09-14,-0.0027244377678344,0.009333333333333334
2000-09-15,-0.0102217189345212,0.02266666666666667
2000-09-18,-0.014637860201737,0.034666666666666665
2000-09-19,0.010597786475541,0.032
2000-09-20,-0.0058807128863794,0.03333333333333333
2000-09-21,-0.0015790410644246,0.03866666666666667
2000-09-22,-0.0002278152677423,0.058
2000-09-25,-0.0067110918706928,0.106
2000-09-26,-0.0082478336819793,0.19733333333333333
2000-09-27,-0.0004485382054496,0.2946666666666667
2000-09-28,0.0219916192305505,0.62
2000-09-29,-0.0150479756252209,0.636
2000-10-02,-0.0001949562429693,0.622
2000-10-03,-0.0068257880975039,0.6346666666666667
2000-10-04,0.0054950086229731,0.6633333333333333
2000-10-05,0.001365626230824,0.7333333333333333
2000-10-06,-0.0191833293605501,0.928
2000-10-09,-0.004951921445981,0.9433333333333334
2000-10-10,-0.0107636323615058,0.9713333333333334
2000-10-11,-0.0163035827508747,0.9953333333333333
2000-10-12,-0.0258404551211066,1.0
2000-10-13,0.032836407423779,1.0
2000-10-16,0.0003273812619367,0.9973333333333333
2000-10-17,-0.0180949774552586,0.9993333333333333
2000-10-18,-0.0058244404405869,0.9993333333333333
2000-10-19,0.0341533618590118,1.0
2000-10-20,0.0058657403979824,0.9853333333333333
2000-10-23,-0.0008235903082565,0.9826666666666667
2000-10-24,0.0016822131789214,0.9866666666666667
2000-10-25,-0.0240544491993166,0.9946666666666667
2000-10-26,-0.0003371386620443,0.9826666666666667
2000-10-27,0.0110350280606643,0.9806666666666667
2000-10-30,0.0137355866820982,0.98
2000-10-31,0.0217401330358774,0.976
2000-11-01,-0.005739155817162,0.9153333333333333
2000-11-02,0.0049832537781229,0.8873333333333333
2000-11-03,-0.0011418559823153,0.8766666666666667
2000-11-06,0.0038476655269594,0.8793333333333333
2000-11-07,-0.0002234215047759,0.8986666666666666
2000-11-08,-0.0159023224238982,0.9626666666666667
2000-11-09,-0.0065067143769397,0.978
2000-11-10,-0.0247001366290321,1.0
2000-11-13,-0.0108346077286479,1.0
2000-11-14,0.0231813657059119,1.0
2000-11-15,0.0049482258797378,0.9986666666666667
2000-11-16,-0.0126643901904508,1.0
2000-11-17,-0.0033576006531063,0.998
2000-11-20,-0.0185221732237618,0.9993333333333333
2000-11-21,0.003516756986235,0.9953333333333333
2000-11-22,-0.0187216742747328,0.9986666666666667
2000-11-24,0.0145716444706842,0.9933333333333333
2000-11-27,0.0053516641385395,0.9913333333333333
2000-11-28,-0.0095939040319446,0.9913333333333333
2000-11-29,0.0043615037272983,0.9926666666666667
2000-11-30,-0.0203103113003125,0.9986666666666667
2000-12-01,0.0002129354684555,0.996
2000-12-04,0.0073782551325356,0.9953333333333333
2000-12-05,0.0381833372026801,1.0
2000-12-06,-0.0183876721156705,0.9986666666666667
2000-12-07,-0.0058700596982935,0.9973333333333333
2000-12-08,0.0194150543890116,0.9966666666666667
2000-12-11,0.0074979254879851,0.9893333333333333
2000-12-12,-0.0065566586647564,0.9893333333333333
2000-12-13,-0.0081943825629435,0.9933333333333333
2000-12-14,-0.0141138964578784,0.998
2000-12-15,-0.021696411279964,1.0
2000-12-18,0.008038303521842,0.9993333333333333
2000-12-19,-0.0130426488548823,1.0
2000-12-20,-0.0317961267919363,1.0
2000-12-21,0.0079697974334239,0.9993333333333333
2000-12-22,0.0240943507234854,0.9993333333333333
2000-12-26,0.0070503894398156,0.992
2000-12-27,0.0103855180189045,0.9926666666666667
2000-12-28,0.0039802141273019,0.9913333333333333
2000-12-29,-0.0105029719734317,0.9953333333333333
2001-01-02,-0.0284323345214164,1.0
2001-01-03,0.0488840702084013,1.0
2001-01-04,-0.010608546388114,0.9986666666666667
2001-01-05,-0.0265928380658743,0.9966666666666667
2001-01-08,-0.001919652639159,0.42866666666666664
2001-01-09,0.003804941248795,0.22
2001-01-10,0.0095407276525182,0.14066666666666666
2001-01-11,0.0102648363571976,0.09333333333333334
2001-01-12,-0.0062523763533257,0.04933333333333333
2001-01-16,0.006124301133249,0.022
2001-01-17,0.0021233583977827,0.012
2001-01-18,0.0138193907796888,0.010666666666666666
2001-01-19,-0.0040363641042463,0.004666666666666667
2001-01-22,0.0002681015738275,0.0013333333333333333
2001-01-23,0.0129473193120443,0.0026666666666666666
2001-01-24,0.0028627202794233,0.0026666666666666666
2001-01-25,-0.0049893659014614,0.004
2001-01-26,-0.0018876292301251,0.005333333333333333
2001-01-29,0.0067817000552319,0.008
2001-01-30,0.0069834364221097,0.016
2001-01-31,-0.0056355648072863,0.029333333333333333
2001-02-01,0.0054462740595995,0.04466666666666667
2001-02-02,-0.0176284619114475,0.088
2001-02-05,0.0035802417417484,0.08733333333333333
2001-02-06,-0.0015148687589011,0.10666666666666667
2001-02-07,-0.0084436905236471,0.15733333333333333
2001-02-08,-0.0062541706607638,0.20866666666666667
2001-02-09,-0.0134252659667974,0.30733333333333335
2001-02-12,0.0117578949312351,0.35733333333333334
2001-02-13,-0.0086897725859585,0.3973333333333333
2001-02-14,-0.0021861950632109,0.456
2001-02-15,0.0080907309292496,0.612
2001-02-16,-0.0190862870831994,0.9146666666666666
2001-02-20,-0.0175089539906547,0.9506666666666667
2001-02-21,-0.0186808595860766,0.9473333333333334
2001-02-22,-0.0019537369511636,0.9106666666666666
2001-02-23,-0.0055709247508441,0.898
2001-02-26,0.0173387691915714,0.8886666666666667
2001-02-27,-0.007689396127662,0.8666666666666667
2001-02-28,-0.0144124717139441,0.8473333333333334
2001-03-01,0.0010398636283404,0.808
2001-03-02,-0.0056959822584835,0.7946666666666666
2001-03-05,0.0058410324552021,0.792
2001-03-06,0.0099311208826149,0.8046666666666666
2001-03-07,0.0064316298936137,0.8233333333333334
2001-03-08,0.0022559510408185,0.8646666666666667
2001-03-09,-0.0250757253239428,0.9993333333333333
2001-03-12,-0.0441407829444377,1.0
2001-03-13,0.0147196301395403,1.0
2001-03-14,-0.0261818930937097,1.0
2001-03-15,0.0058541255173594,0.9993333333333333
2001-03-16,-0.0198191827946577,1.0
2001-03-19,0.017473135776606,1.0
2001-03-20,-0.0243720001929586,1.0
2001-03-21,-0.0180862772659719,1.0
2001-03-22,-0.0040719955657973,0.9993333333333333
2001-03-23,0.0197134959369033,0.9993333333333333
2001-03-26,0.011219200545693,0.9986666666666667
2001-03-27,0.025253479371825,1.0
2001-03-28,-0.0247330085308989,1.0
2001-03-29,-0.0046410609049854,0.9986666666666667
2001-03-30,0.0107267091393909,0.9986666666666667
2001-04-02,-0.0125402399948665,0.9993333333333333
2001-04-03,-0.0349984750224512,1.0
2001-04-04,-0.0029053253613928,0.9986666666666667
2001-04-05,0.0427529129173902,1.0
2001-04-06,-0.020185948377773,1.0
2001-04-09,0.0080846258393606,0.9986666666666667
2001-04-10,0.0267062185920378,1.0
2001-04-11,-0.0021334217189706,0.994
2001-04-12,0.0149913935523369,0.996
2001-04-16,-0.0032328891826084,0.9953333333333333
2001-04-17,0.0102299483394881,0.9946666666666667
2001-04-18,0.0381532250988121,1.0
2001-04-19,0.0124647217535181,0.982
2001-04-20,-0.0085794493998158,0.97
2001-04-23,-0.0150934600523774,0.9553333333333334
2001-04-24,-0.0122360236293591,0.9193333333333333
2001-04-25,0.0158151695796802,0.8486666666666667
2001-04-26,0.0046848539046001,0.7133333333333334
2001-04-27,0.0148983719312064,0.6653333333333333
2001-04-30,-0.0028691916032248,0.5506666666666666
2001-05-01,0.0134983417044938,0.5146666666666667
2001-05-02,0.0007815020952043,0.46266666666666667
2001-05-03,-0.0149844001306272,0.43266666666666664
2001-05-04,0.0143371582754376,0.36666666666666664
2001-05-07,-0.0024504585894219,0.25666666666666665
2001-05-08,-0.0018299600937476,0.214
2001-05-09,-0.0044978199362535,0.196
2001-05-10,-0.0002867586514844,0.192
2001-05-11,-0.0076054583320409,0.204
2001-05-14,0.0026056399843493,0.22533333333333333
2001-05-15,0.0004161909984873,0.2846666666666667
2001-05-16,0.0280555245797503,0.4806666666666667
2001-05-17,0.0027200539227154,0.3933333333333333
2001-05-18,0.0026894323550721,0.364
2001-05-21,0.0160246640847215,0.3566666666666667
2001-05-22,-0.0026313325125479,0.338
2001-05-23,-0.015648195622524,0.32666666666666666
2001-05-24,0.0031910514714147,0.278
2001-05-25,-0.0118863105883754,0.25866666666666666
2001-05-29,-0.0078245999214622,0.23533333333333334
2001-05-30,-0.0157793565584587,0.21066666666666667
2001-05-31,0.0061823676577966,0.116
2001-06-01,0.0038546576226848,0.07333333333333333
2001-06-04,0.0050953447410036,0.062
2001-06-05,0.0129065111005641,0.058666666666666666
2001-06-06,-0.0106046710619644,0.056666666666666664
2001-06-07,0.0054416772487231,0.042
2001-06-08,-0.0094417523095712,0.036
2001-06-11,-0.0083910599245676,0.036
2001-06-12,0.0011632044010099,0.038
2001-06-13,-0.0114117639387733,0.04666666666666667
2001-06-14,-0.0176565590956855,0.050666666666666665
2001-06-15,-0.0045271147100829,0.029333333333333333
2001-06-18,-0.0048951360920871,0.018
2001-06-19,0.0034282439076612,0.016
2001-06-20,0.0086710499447438,0.015333333333333332
2001-06-21,0.0113001260244534,0.016666666666666666
2001-06-22,-0.0094949632127355,0.02
2001-06-25,-0.0055238587519566,0.023333333333333334
2001-06-26,-0.0015110424589969,0.028666666666666667
2001-06-27,-0.0046873743201225,0.04666666666666667
2001-06-28,0.0124156945071436,0.078
2001-06-29,-0.0014853191132644,0.122
2001-07-02,0.010028092604268,0.20733333333333334
2001-07-03,-0.0018372028160895,0.33666666666666667
2001-07-05,-0.0123977813992669,0.7
2001-07-06,-0.0237787519342152,0.9146666666666666
2001-07-09,0.0068554435428986,0.9073333333333333
2001-07-10,-0.0145026357435634,0.914
2001-07-11,-0.0011347469386804,0.9086666666666666
2001-07-12,0.0234149842340974,0.91
2001-07-13,0.0062216362369807,0.812
2001-07-16,-0.0109425337144017,0.7686666666666667
2001-07-17,0.0099219154611242,0.7073333333333334
2001-07-18,-0.005557044822974,0.6553333333333333
2001-07-19,0.0060345815145436,0.6426666666666667
2001-07-20,-0.0034379814755943,0.6393333333333333
2001-07-23,-0.0165040685908902,0.6566666666666666
2001-07-24,-0.016405470991123,0.6466666666666666
2001-07-25,0.0159519462948556,0.538
2001-07-26,0.0103953132115128,0.308
2001-07-27,0.002399496805141,0.122
2001-07-30,-0.0010786253410535,0.056
2001-07-31,0.0055551925434055,0.038
2001-08-01,0.0038729041767745,0.027333333333333334
2001-08-02,0.0039561636893839,0.025333333333333333
2001-08-03,-0.0052564898481734,0.028666666666666667
2001-08-06,-0.0114874735657115,0.034666666666666665
2001-08-07,0.00326007735042,0.03933333333333333
2001-08-08,-0.0174800149492678,0.046
2001-08-09,-8.447593748169898e-05,0.03666666666666667
2001-08-10,0.0056707335759979,0.03866666666666667
2001-08-13,0.0009490058013956,0.048
2001-08-14,-0.0038351772866752,0.07
2001-08-15,-0.007366529506445,0.11266666666666666
2001-08-16,0.0030851788825781,0.17333333333333334
2001-08-17,-0.016803443148875,0.37533333333333335
2001-08-20,0.0080913652815366,0.4053333333333333
2001-08-21,-0.0121530301032485,0.4693333333333333
2001-08-22,0.0069320458174243,0.506
2001-08-23,-0.0027671176371318,0.5806666666666667
2001-08-24,0.0194636677547204,0.796
2001-08-27,-0.0048390568240654,0.83
2001-08-28,-0.0151237984610598,0.8973333333333333
2001-08-29,-0.0112118563033036,0.9193333333333333
2001-08-30,-0.017150151901287,0.928
2001-08-31,0.0040218446133258,0.924
2001-09-04,-0.0005647553909987,0.9266666666666666
2001-09-05,-0.0010597093809186,0.9466666666666667
2001-09-06,-0.02264473935776,0.9966666666666667
2001-09-07,-0.0188128737311798,0.9986666666666667
2001-09-10,0.0062066466400606,0.998
2001-09-17,-0.0504679566281062,1.0
2001-09-18,-0.0058218848090795,0.9993333333333333
2001-09-19,-0.0162437094238489,0.9986666666666667
2001-09-20,-0.0315525197671852,1.0
2001-09-21,-0.0192177438972797,1.0
2001-09-24,0.0382425927496075,1.0
2001-09-25,0.0087512784267665,0.9966666666666667
2001-09-26,-0.0051800399195286,0.9953333333333333
2001-09-27,0.0114236253609379,0.996
2001-09-28,0.0216851563590929,0.996
2001-10-01,-0.0022985382392353,0.9846666666666667
2001-10-02,0.0122304309352823,0.9786666666666667
2001-10-03,0.0197312624043441,0.9773333333333334
2001-10-04,-0.0024744510496976,0.9546666666666667
2001-10-05,0.0016347428379509,0.9466666666666667
2001-10-08,-0.0083794472000286,0.9486666666666667
2001-10-09,-0.0053699340187389,0.954
2001-10-10,0.0226791184217547,0.9713333333333334
2001-10-11,0.0150938526678441,0.9593333333333334
2001-10-12,-0.0052807960630047,0.9393333333333334
2001-10-15,-0.0015310059614022,0.9306666666666666
2001-10-16,0.0069120178332845,0.928
2001-10-17,-0.0188084189541386,0.9373333333333334
2001-10-18,-0.0079042035807332,0.9233333333333333
2001-10-19,0.0045469644930334,0.9153333333333333
2001-10-22,0.0151802819920059,0.918
2001-10-23,-0.0047087428503352,0.9153333333333333
2001-10-24,0.0003870283449813,0.9193333333333333
2001-10-25,0.0136277067612642,0.94
2001-10-26,0.0041003546643479,0.952
2001-10-29,-0.0241065460452711,0.99
2001-10-30,-0.017314960040262,0.9866666666666667
2001-10-31,-9.445090562961471e-06,0.9546666666666667
2001-11-01,0.0226887601074199,0.9433333333333334
2001-11-02,0.0028554117779926,0.702
2001-11-05,0.0142831008837028,0.6193333333333333
2001-11-06,0.0144216568768122,0.466
2001-11-07,-0.0027386165135638,0.21466666666666667
2001-11-08,0.0024526182229119,0.10866666666666666
2001-11-09,0.0015811866117157,0.08
2001-11-12,-0.0017690231948777,0.068
2001-11-13,0.0183932061888737,0.064
2001-11-14,0.0018594007771622,0.04066666666666666
2001-11-15,0.0009021694267561,0.03
2001-11-16,-0.0031478666324898,0.024
2001-11-19,0.0108399362791187,0.028666666666666667
2001-11-20,-0.0073244002120311,0.034666666666666665
2001-11-21,-0.0049392822463425,0.044
2001-11-23,0.0116378957291671,0.06133333333333333
2001-11-26,0.0061359069473339,0.07866666666666666
2001-11-27,-0.0068663628661316,0.12333333333333334
2001-11-28,-0.0184200081550571,0.19066666666666668
2001-11-29,0.0102965857251258,0.18733333333333332
2001-11-30,-0.0006579957968887,0.18466666666666667
2001-12-03,-0.0084164921539388,0.206
2001-12-04,0.0131008370718635,0.22466666666666665
2001-12-05,0.0220728366010924,0.24933333333333332
2001-12-06,-0.0027808099956952,0.21
2001-12-07,-0.0075599216711882,0.196
2001-12-10,-0.0159951927163038,0.184
2001-12-11,-0.0027847848460491,0.12
2001-12-12,0.0002726118763029,0.1
2001-12-13,-0.0156797661970947,0.09333333333333334
2001-12-14,0.003308819623699,0.04066666666666666
2001-12-17,0.0099848177427951,0.028
2001-12-18,0.0075178272323487,0.014
2001-12-19,0.0057928818746006,0.005333333333333333
2001-12-20,-0.0084124073066026,0.0033333333333333335
2001-12-21,0.004341671186717,0.0006666666666666666
2001-12-24,-0.0002096405663664,0.0
2001-12-26,0.0041150271779545,0.0006666666666666666
2001-12-27,0.0067288437415868,0.0013333333333333333
2001-12-28,0.0033561402487249,0.0006666666666666666
2001-12-31,-0.0112080023154089,0.002
2002-01-02,0.0057236833193856,0.0013333333333333333
2002-01-03,0.0091382096606298,0.0013333333333333333
2002-01-04,0.0061939218320632,0.0006666666666666666
2002-01-07,-0.0065200838815425,0.0013333333333333333
2002-01-08,-0.0035948213418453,0.002
2002-01-09,-0.0048102917615419,0.004
2002-01-10,0.0012199164384814,0.008
2002-01-11,-0.0095129819558617,0.020666666666666667
2002-01-14,-0.006295913875496,0.035333333333333335
2002-01-15,0.0068107654585056,0.051333333333333335
2002-01-16,-0.0163785204055797,0.10266666666666667
2002-01-17,0.0099805005365558,0.11066666666666666
2002-01-18,-0.0099716232857668,0.11666666666666667
2002-01-22,-0.0073612279647569,0.12533333333333332
2002-01-23,0.007893286045234,0.14066666666666666
2002-01-24,0.0035127389789465,0.15866666666666668
2002-01-25,0.0009976074738467,0.22266666666666668
2002-01-28,-0.0001941197660413,0.43
2002-01-29,-0.0290301470039492,0.9986666666666667
2002-01-30,0.0116791802422768,0.9973333333333333
2002-01-31,0.0148235426636596,0.9973333333333333
2002-02-01,-0.0071035641868598,0.9966666666666667
2002-02-04,-0.0250482374354899,0.9973333333333333
2002-02-05,-0.0040467007733509,0.956
2002-02-06,-0.00599028230085,0.938
2002-02-07,-0.0030873034739815,0.9273333333333333
2002-02-08,0.0147493947439245,0.9273333333333333
2002-02-11,0.0142383132591564,0.9213333333333333
2002-02-12,-0.0040009619059163,0.91
2002-02-13,0.0098922282472237,0.9133333333333333
2002-02-14,-0.0018165896617011,0.92
2002-02-15,-0.0110778348363756,0.9513333333333334
2002-02-19,-0.019054196735832,0.968
2002-02-20,0.0134232802463811,0.9646666666666667
2002-02-21,-0.0156318712500066,0.9593333333333334
2002-02-22,0.00819062616671,0.94
2002-02-25,0.0178155532170491,0.93
2002-02-26,-4.5113215472967824e-05,0.8766666666666667
2002-02-27,0.0004596193974728,0.8626666666666667
2002-02-28,-0.0028512206218737,0.8633333333333333
2002-03-01,0.022381936598485,0.8793333333333333
2002-03-04,0.0193038401813501,0.85
2002-03-05,-0.0066956930098995,0.6013333333333334
2002-03-06,0.0144053187126716,0.4553333333333333
2002-03-07,-0.0045080090106163,0.21266666666666667
2002-03-08,0.0058315898377698,0.09933333333333333
2002-03-11,0.0033867835320782,0.05333333333333334
2002-03-12,-0.0022966912284026,0.03133333333333333
2002-03-13,-0.0099066544740384,0.021333333333333333
2002-03-14,-0.0009101583595804,0.012666666666666666
2002-03-15,0.0113143624226778,0.011333333333333334
2002-03-18,-0.0005232085840541,0.007333333333333333
2002-03-19,0.0040584942138171,0.007333333333333333
2002-03-20,-0.0158822904559838,0.01
2002-03-21,0.0015094650990492,0.005333333333333333
2002-03-22,-0.004247963704122,0.005333333333333333
2002-03-25,-0.0147596977790031,0.007333333333333333
2002-03-26,0.0058316865354118,0.0033333333333333335
2002-03-27,0.0053349046744593,0.002
2002-03-28,0.0024520914651453,0.002
2002-04-01,-0.0007410649888486,0.005333333333333333
2002-04-02,-0.0085666262850346,0.014
2002-04-03,-0.0100435695733429,0.026
2002-04-04,0.0008348579009303,0.029333333333333333
2002-04-05,-0.0032102055853973,0.05
2002-04-08,0.0022776129022019,0.11466666666666667
2002-04-09,-0.0066783033926473,0.2833333333333333
2002-04-10,0.0112709380017514,0.5473333333333333
2002-04-11,-0.0239743913039468,0.8493333333333334
2002-04-12,0.0066104620733284,0.84
2002-04-15,-0.0076437972359581,0.8493333333333334
2002-04-16,0.0231483860770786,0.862
2002-04-17,-0.0020404620978357,0.7686666666666667
2002-04-18,-0.0014218595665964,0.742
2002-04-19,0.0006223869243324,0.7326666666666667
2002-04-22,-0.015531067125201,0.746
2002-04-23,-0.0062206162911237,0.736
2002-04-24,-0.0071281887677909,0.742
2002-04-25,-0.0015197466862915,0.7513333333333333
2002-04-26,-0.0139867901447805,0.792
2002-04-29,-0.0101505660916199,0.8013333333333333
2002-04-30,0.0107079565121102,0.81
2002-05-01,0.0088195128069624,0.8273333333333334
2002-05-02,-0.0017502398058623,0.8513333333333334
2002-05-03,-0.010315249832962,0.928
2002-05-06,-0.0195293435134344,0.9826666666666667
2002-05-07,-0.003025512886755,0.9873333333333333
2002-05-08,0.0368177484137344,1.0
2002-05-09,-0.0146542786241677,1.0
2002-05-10,-0.0169365134172589,1.0
2002-05-13,0.0183800510415983,0.9986666666666667
